Open,High,Low,Close,Volume,Dividends,Stock Splits
0.07453129132717544,0.07507927845179427,0.07343468678056095,0.07398330420255661,4723200,0.0,0.0
0.07398331026925554,0.0750792846083641,0.07343469280227274,0.0750792846083641,13708800,0.0,0.0
0.0750792846083641,0.0750792846083641,0.07398331026925554,0.0750792846083641,3427200,0.0,0.0
0.07507927801887977,0.07507927801887977,0.07179072499275208,0.07179072499275208,12672000,0.0,0.0
0.07179072499275208,0.07179072499275208,0.07069475074983392,0.07179072499275208,3427200,0.0,0.0
0.07179072499275208,0.07179072499275208,0.07069475074983392,0.07179072499275208,2304000,0.0,0.0
0.07179071672038972,0.07179071672038972,0.06850279437049878,0.06905078142881393,13708800,0.0,0.0
0.06905078142881393,0.06959876848712909,0.06850279437049878,0.06905078142881393,7891200,0.0,0.0
0.06905077825907026,0.06959876529223033,0.06795480419275012,0.06850279122591019,9590400,0.0,0.0
0.06905080672439853,0.07069476850158135,0.06905080672439853,0.06959879398345947,13075200,0.0,0.0
0.06959876848712909,0.06959876848712909,0.06795480731218362,0.06905078142881393,4348800,0.0,0.0
0.06905077825907026,0.06959876529223033,0.06795480419275012,0.06850279122591019,8467200,0.0,0.0
0.06850279788288073,0.06905078496929314,0.06850279788288073,0.06877679377794266,3801600,0.0,0.0
0.06877681544672452,0.06959879398345947,0.06740684494721572,0.06959879398345947,46195200,0.0,0.0
0.06959876848712909,0.07014675554544425,0.06850279437049878,0.06905078142881393,14572800,0.0,0.0
0.069050775038205,0.06959876204580429,0.06795480102300644,0.06795480102300644,15235200,0.0,0.0
0.06795481091252642,0.06850279799987471,0.06576286256313324,0.06576286256313324,19152000,0.0,0.0
0.06576285942139842,0.06631084648256735,0.06466688529906056,0.06521487236022949,10396800,0.0,0.0
0.06521490614341802,0.06905081755871245,0.06466691879837595,0.06740685552358627,62352000,0.0,0.0
0.06740685552358627,0.06740685552358627,0.06685886817854421,0.06740685552358627,47577600,0.0,0.0
0.06740685552358627,0.06740685552358627,0.06685886817854421,0.06740685552358627,52617600,0.0,0.0
0.06795480419275012,0.06905077825907026,0.06795480419275012,0.06850279122591019,14140800,0.0,0.0
0.06850279799987471,0.06850279799987471,0.06576286256313324,0.06576286256313324,14054400,0.0,0.0
0.06576285297682527,0.06576285297682527,0.06357027464971216,0.064118891954422,14256000,0.0,0.0
0.06411891104396011,0.06411891104396011,0.06083035772284053,0.061378344893455505,46137600,0.0,0.0
0.0613783508574915,0.06192633808135352,0.05699445306659539,0.05973438918590546,46886400,0.0,0.0
0.059734383381610585,0.06247431923468546,0.059734383381610585,0.061378344893455505,17395200,0.0,0.0
0.05973437386540125,0.06192632219866456,0.05973437386540125,0.06055635213851929,28598400,0.0,0.0
0.060556361785676964,0.06247431923468546,0.059734383381610585,0.061378344893455505,13190400,0.0,0.0
0.06192633662165456,0.0635702982544899,0.06192633662165456,0.0635702982544899,9360000,0.0,0.0
0.06357032173637417,0.06466692686080933,0.06302233432301106,0.06466692686080933,6940800,0.0,0.0
0.06466688529906056,0.06576285942139842,0.06302229381824992,0.06521487236022949,12326400,0.0,0.0
0.06521487236022949,0.06631084648256735,0.06521487236022949,0.06521487236022949,3513600,0.0,0.0
0.06521490614341802,0.06740685552358627,0.06521490614341802,0.06740685552358627,10512000,0.0,0.0
0.06740682382517812,0.06850279799987471,0.06576286256313324,0.06576286256313324,20793600,0.0,0.0
0.06685882700780788,0.069050775038205,0.06685882700780788,0.06795480102300644,14140800,0.0,0.0
0.06795480419275012,0.06905077825907026,0.06795480419275012,0.06850279122591019,20448000,0.0,0.0
0.0685028730882151,0.0685028730882151,0.06685891002416611,0.06685891002416611,11808000,0.0,0.0
0.06685883354373628,0.0674068206049052,0.06411889823789163,0.06521487236022949,14054400,0.0,0.0
0.06521488708875092,0.06521488708875092,0.06083035931186758,0.06302230805158615,26409600,0.0,0.0
0.06302228245934235,0.0635702694217441,0.06247429549694061,0.06247429549694061,15638400,0.0,0.0
0.06247434860159519,0.06302233602979904,0.06137837374518749,0.06192636117339134,12902400,0.0,0.0
0.061926361173391335,0.061926361173391335,0.06028239888877979,0.06192636117339134,12441600,0.0,0.0
0.061926332064070486,0.06247431923468546,0.061378344893455505,0.061378344893455505,2822400,0.0,0.0
0.061378353110398666,0.061926340354374686,0.059734391378470614,0.06083036586642265,18316800,0.0,0.0
0.06083037039890616,0.061378357683712824,0.05973439582929284,0.0602823831140995,3657600,0.0,0.0
0.060282378622446633,0.061926340354374686,0.060282378622446633,0.06083036586642265,4147200,0.0,0.0
0.06192633368172686,0.06357029523651579,0.06192633368172686,0.06302230805158615,7948800,0.0,0.0
0.06302233432301106,0.06466692686080933,0.06302233432301106,0.06466692686080933,9993600,0.0,0.0
0.06466688529906056,0.06521487236022949,0.06411889823789163,0.06521487236022949,6883200,0.0,0.0
0.06521494696011712,0.06740689771218243,0.06521494696011712,0.06685891002416611,20131200,0.0,0.0
0.06685884215267204,0.06740682928440135,0.06631085502094272,0.06713283807039261,6105600,0.0,0.0
0.067132828244598,0.06740681941850443,0.06631084531545639,0.06631084531545639,12787200,0.0,0.0
0.06631084531545639,0.06658484119307397,0.06521487121240833,0.06631084531545639,20390400,0.0,0.0
0.06631084965048153,0.06631084965048153,0.06576286256313324,0.06576286256313324,20764800,0.0,0.0
0.06576286256313324,0.06685883673782983,0.06576286256313324,0.06576286256313324,49536000,0.0,0.0
0.06576290168753554,0.06631088910089865,0.06357032173637417,0.06466692686080933,5760000,0.0,0.0
0.06466692686080933,0.06466692686080933,0.06357032173637417,0.06466692686080933,2419200,0.0,0.0
0.06466687896188976,0.06466687896188976,0.064118891954422,0.064118891954422,10857600,0.0,0.0
0.064118891954422,0.06466687896188976,0.06357027464971216,0.064118891954422,9532800,0.0,0.0
0.064118891954422,0.06466687896188976,0.064118891954422,0.064118891954422,3427200,0.0,0.0
0.0641188866813361,0.06466687364373785,0.061378321572137115,0.06247429549694061,25430400,0.0,0.0
0.0624743275983507,0.0624743275983507,0.060008382648602226,0.06083036586642265,5212800,0.0,0.0
0.060282373375561825,0.060282373375561825,0.05754243739416154,0.05918639898300171,18316800,0.0,0.0
0.06028235260490562,0.064118891954422,0.06028235260490562,0.064118891954422,39427200,0.0,0.0
0.06411897158408446,0.06685891002416611,0.06357035359804328,0.06685891002416611,26352000,0.0,0.0
0.06685883236698041,0.06740681941850443,0.06631084531545639,0.06631084531545639,9619200,0.0,0.0
0.06631088083350214,0.06905081755871245,0.06631088083350214,0.06740685552358627,37526400,0.0,0.0
0.06740681941850443,0.06795480647002847,0.06631084531545639,0.06631084531545639,10886400,0.0,0.0
0.0663108646066916,0.0668588518176367,0.0635702982544899,0.0635702982544899,35654400,0.0,0.0
0.0635703234580029,0.06411894118393277,0.061926361173391335,0.06192636117339134,24451200,0.0,0.0
0.06192633368172686,0.06302230805158615,0.06083035931186758,0.06302230805158615,22492800,0.0,0.0
0.06302230805158615,0.06357029523651579,0.06192633368172686,0.06302230805158615,5184000,0.0,0.0
0.06302233432301106,0.06576290168753554,0.06247434690964795,0.06466692686080933,8035200,0.0,0.0
0.06466688529906056,0.06631084648256735,0.06466688529906056,0.06521487236022949,5356800,0.0,0.0
0.06521487236022949,0.06576285942139842,0.06466688529906056,0.06521487236022949,2505600,0.0,0.0
0.06521491427417243,0.06521491427417243,0.06466692686080933,0.06466692686080933,4492800,0.0,0.0
0.06466688838843665,0.06631084965048153,0.06466688838843665,0.06576286256313324,5961600,0.0,0.0
0.06576288562856444,0.06576288562856444,0.0646669110694698,0.0649409070611,4780800,0.0,0.0
0.06494089893118507,0.06521489018480137,0.0635702982544899,0.0635702982544899,5155200,0.0,0.0
0.0635702982544899,0.06411891576291115,0.06302231104354479,0.0635702982544899,2332800,0.0,0.0
0.0635703234580029,0.0635703234580029,0.061926361173391335,0.06192636117339134,6192000,0.0,0.0
0.061926361173391335,0.06302233602979904,0.061926361173391335,0.06192636117339134,5184000,0.0,0.0
0.061926332064070486,0.06302230640530043,0.06028237055222556,0.061378344893455505,32428800,0.0,0.0
0.061378344893455505,0.06247431923468546,0.06083035772284053,0.061378344893455505,22723200,0.0,0.0
0.06137837374518749,0.06247434860159519,0.06137837374518749,0.06192636117339134,14716800,0.0,0.0
0.06357035359804328,0.06795488540019876,0.06357035359804328,0.06685891002416611,85334400,0.0,0.0
0.0668588335697284,0.06959876887663821,0.0668588335697284,0.06822880357503891,59788800,0.0,0.0
0.06822883105101586,0.07096876275759406,0.06740684777607191,0.07014678418636322,119606400,0.0,0.0
0.07014678106608647,0.07398332216739481,0.07014678106608647,0.07233873009681702,92563200,0.0,0.0
0.07233871423801061,0.07727122877332972,0.07124273996291562,0.07562726736068726,76752000,0.0,0.0
0.07562728394044271,0.07562728394044271,0.07233873009681702,0.07233873009681702,27129600,0.0,0.0
0.07288670841102081,0.07398331308935836,0.07288670841102081,0.07343469560146332,12873600,0.0,0.0
0.0734347229059593,0.0772712649630123,0.0734347229059593,0.07672327756881714,63532800,0.0,0.0
0.07672327756881714,0.0772712649630123,0.07617529017462199,0.07672327756881714,21859200,0.0,0.0
0.07672324502979322,0.07946317613502529,0.07672324502979322,0.07891519367694855,124444800,0.0,0.0
0.0789152013683668,0.08055915831024839,0.07727123972277267,0.0794631838798523,43545600,0.0,0.0
0.08001117872367419,0.08275111019611359,0.08001117872367419,0.08275111019611359,112377600,0.0,0.0
0.08275111019611359,0.08357309340081558,0.08220312766459588,0.08275111019611359,54576000,0.0,0.0
0.08275111019611359,0.08329910213505673,0.08192913639883703,0.08275111019611359,70444800,0.0,0.0
0.08275110247358855,0.08275110247358855,0.0800111712568459,0.08220311999320984,101376000,0.0,0.0
0.08275107922883973,0.08494366705417633,0.08275107922883973,0.08494366705417633,125654400,0.0,0.0
0.08494369938549094,0.08823162281791179,0.08494369938549094,0.08686164766550064,142646400,0.0,0.0
0.08686163151643252,0.08713563214042863,0.08329908718132968,0.08439569175243378,53222400,0.0,0.0
0.08439567423632256,0.08713561405564975,0.0838476919169102,0.08603964000940323,44380800,0.0,0.0
0.08603964111449958,0.08713561517482282,0.08439567532030375,0.08494366705417633,63734400,0.0,0.0
0.08549168549137849,0.08713565197996775,0.08549168549137849,0.08658766001462936,42192000,0.0,0.0
0.08658762677058442,0.08987554907798767,0.08658762677058442,0.08987554907798767,54403200,0.0,0.0
0.08987559565754177,0.09590409134648828,0.08932760361859057,0.09535609930753708,45100800,0.0,0.0
0.09535609595412521,0.09973999448185653,0.09480811334187221,0.09754804521799088,72576000,0.0,0.0
0.09754800012110239,0.0980959918874431,0.09535605187058448,0.09700001776218414,44323200,0.0,0.0
0.09700005094858281,0.09700005094858281,0.09261551324274744,0.09316350519657135,28684800,0.0,0.0
0.09371210634708405,0.09480808060052942,0.09371210634708405,0.09371210634708405,11894400,0.0,0.0
0.09371210634708405,0.0959040548539748,0.09261549238883585,0.09371210634708405,34156800,0.0,0.0
0.09371212533975043,0.09426010787382112,0.09206752862518038,0.09234151989221573,30211200,0.0,0.0
0.09234152196954833,0.09316350519657135,0.09042356424230319,0.09316350519657135,18720000,0.0,0.0
0.09316348421927031,0.09480808060052942,0.09206750996582494,0.09371210634708405,24307200,0.0,0.0
0.09371210251313755,0.09426008491372942,0.08877958357334137,0.08877958357334137,59673600,0.0,0.0
0.08877960868550307,0.09261551479693843,0.08877960868550307,0.09206753224134445,48729600,0.0,0.0
0.09206750575724776,0.09919196367263794,0.09206750575724776,0.09919196367263794,98179200,0.0,0.0
0.09973998083929371,0.10357652652760128,0.09973998083929371,0.10247991234064102,91065600,0.0,0.0
0.10247990361315674,0.11124832902011528,0.09919198044709368,0.1107003465294838,173836800,0.0,0.0
0.11070033773253544,0.11234429448121543,0.11015234587802614,0.1117963120341301,95788800,0.0,0.0
0.11179632091817149,0.11234430340880297,0.1107003465294838,0.1107003465294838,38793600,0.0,0.0
0.11070034970525922,0.11124833221161123,0.10796041835864911,0.10905638337135315,41328000,0.0,0.0
0.10905638436426979,0.10960437628303607,0.10631645299271367,0.10686444491147995,40291200,0.0,0.0
0.1074124127626419,0.10960436132368882,0.1074124127626419,0.1074124127626419,28771200,0.0,0.0
0.10741247056753672,0.10850844543786797,0.10631649569720547,0.10659048706293106,35164800,0.0,0.0
0.10659045014825502,0.1090563904006324,0.10576847633574629,0.10796042531728745,42508800,0.0,0.0
0.10796040460661555,0.10850838704316537,0.1074124127626419,0.1074124127626419,107510400,0.0,0.0
0.10741241410160043,0.10850838839578585,0.10467248306984885,0.10631643980741501,22665600,0.0,0.0
0.10631644698605376,0.10686443887385963,0.10522047261786659,0.10576846450567245,16099200,0.0,0.0
0.10576851296575428,0.10686448783608553,0.10467253809542303,0.10659048706293106,27590400,0.0,0.0
0.10659042970039337,0.10796040460661555,0.10631643848211846,0.1074124127626419,11635200,0.0,0.0
0.10741243973783648,0.10741243973783648,0.10357653349637985,0.10357653349637985,25286400,0.0,0.0
0.10357646665041624,0.10412444887092893,0.09919193155206794,0.1008358970284462,50774400,0.0,0.0
0.1013839598763266,0.10357654902147884,0.1013839598763266,0.10193195194005966,77299200,0.0,0.0
0.10193191333740172,0.1035765097959954,0.10193191333740172,0.10302788764238358,23356800,0.0,0.0
0.10302790021825872,0.10412450495450414,0.10247990829516634,0.10385051369667053,12672000,0.0,0.0
0.10412449121904419,0.10741241410160043,0.10412449121904419,0.10631643980741501,56592000,0.0,0.0
0.10631643848211846,0.10850838704316537,0.10631643848211846,0.1074124127626419,18316800,0.0,0.0
0.10741240407540431,0.10850837826728821,0.10741240407540431,0.10850837826728821,23788800,0.0,0.0
0.10850840422983116,0.10850840422983116,0.10796042170648627,0.10823441296815872,7027200,0.0,0.0
0.10823441658812369,0.1090563904006324,0.10796042531728745,0.10796042531728745,3715200,0.0,0.0
0.10796043171943095,0.10905639686776757,0.10357653349637985,0.10357653349637985,41702400,0.0,0.0
0.10357650242232554,0.10522045905905211,0.10247988849057933,0.10467247664928436,25401600,0.0,0.0
0.10467249013748528,0.10741242135424094,0.10467249013748528,0.10576846450567245,23356800,0.0,0.0
0.1057684508762432,0.10686442510320203,0.10412448483209329,0.10467247664928436,12643200,0.0,0.0
0.10467249209541389,0.11179632091817149,0.10412450019735768,0.1107003465294838,48499200,0.0,0.0
0.11070034537486141,0.11289229412937442,0.11015235348252085,0.11234430223703384,40032000,0.0,0.0
0.11234430380575115,0.11837279796600342,0.11234430380575115,0.11837279796600342,60998400,0.0,0.0
0.11892080551586495,0.1233053437148367,0.11892080551586495,0.12220872938632965,61488000,0.0,0.0
0.12220867398452202,0.12768918432245968,0.12166069162491237,0.12714119255542755,63705600,0.0,0.0
0.12714122819275595,0.13645764588159423,0.12604525375891565,0.1353616714477539,128793600,0.0,0.0
0.13426566980797736,0.13426566980797736,0.12933315085396505,0.13152509927749634,76320000,0.0,0.0
0.13152509927749634,0.13207308167966755,0.12878515904437063,0.13152509927749634,69465600,0.0,0.0
0.1315251235765038,0.14193750610558828,0.1315251235765038,0.138649582862854,117014400,0.0,0.0
0.13864958534184973,0.13864958534184973,0.13262110036195754,0.1353616714477539,65433600,0.0,0.0
0.1353616875379152,0.14029356837272644,0.13262111612635283,0.14029356837272644,88243200,0.0,0.0
0.14029355053252165,0.14577405295374288,0.13974555861643478,0.14248549938201904,95760000,0.0,0.0
0.142485516890895,0.15234991822326638,0.13974557578862187,0.1485140025615692,108489600,0.0,0.0
0.14851400776353027,0.16385891272805886,0.14413011877970708,0.1633109301328659,116035200,0.0,0.0
0.16331091599475941,0.16988676301235162,0.14796601235866547,0.14796601235866547,317894400,0.0,0.0
0.1490620061102122,0.15234993004358316,0.14413012491386923,0.1507059633731842,116553600,0.0,0.0
0.15070591340122227,0.15892634610276044,0.15070591340122227,0.1567344069480896,114105600,0.0,0.0
0.15673440531247637,0.15947434569021376,0.152349877936647,0.15728239715099335,76723200,0.0,0.0
0.1572824509449572,0.15892639880050227,0.1474180488472402,0.1507059633731842,79228800,0.0,0.0
0.15070591847750672,0.16057031763659405,0.14851396984157983,0.16029633581638336,104169600,0.0,0.0
0.16029634882280341,0.16331090168365148,0.16002234816551208,0.16002234816551208,46915200,0.0,0.0
0.160022328121307,0.16166629422943415,0.15454245677325595,0.15728239715099335,59328000,0.0,0.0
0.15728240489582035,0.15837836981197384,0.15563843870674177,0.1578303873538971,31737600,0.0,0.0
0.15783038122913692,0.15892634610276044,0.15509045023023052,0.1567344069480896,42652800,0.0,0.0
0.15673438347877403,0.15755636641833223,0.1501579084798525,0.1509798914194107,45619200,0.0,0.0
0.15070589752834743,0.15070589752834743,0.14878794979408744,0.14960992336273193,136080000,0.0,0.0
0.1496099960187976,0.15015798807144165,0.1463220813326428,0.15015798807144165,44668800,0.0,0.0
0.15070591182851983,0.15728239715099335,0.15070591182851983,0.15728239715099335,60307200,0.0,0.0
0.15728247308163826,0.16906482540988896,0.15728247308163826,0.16824284195899963,185731200,0.0,0.0
0.16824277407036803,0.17043472278330127,0.16276291169545942,0.1665988266468048,81763200,0.0,0.0
0.16659885680632788,0.1682428045274963,0.16276294116056367,0.1676948219537735,70732800,0.0,0.0
0.167694778305967,0.17043470927628065,0.15673440531247637,0.15728239715099335,128592000,0.0,0.0
0.15673445891901525,0.15673445891901525,0.1490620061102122,0.1507059633731842,317750400,0.0,0.0
0.1507059498802591,0.1507059498802591,0.14687004367180742,0.14906199276447296,87897600,0.0,0.0
0.14906194170786508,0.16057029609635914,0.145774019195044,0.15837834775447845,125913600,0.0,0.0
0.1583783993515878,0.16659885272019667,0.1583783993515878,0.16605085134506226,120816000,0.0,0.0
0.1660508619236837,0.16906479441952452,0.16221432523747617,0.1633109301328659,65001600,0.0,0.0
0.1633108845498066,0.17427126717369115,0.16002233137668745,0.16933874785900116,145209600,0.0,0.0
0.16933882616513757,0.170434791556419,0.16550290966593956,0.16824284195899963,37555200,0.0,0.0
0.16824281111930856,0.16824281111930856,0.16221432523747617,0.1633109301328659,79516800,0.0,0.0
0.1633109301328659,0.1649548967332978,0.16111834123223723,0.1633109301328659,81100800,0.0,0.0
0.16331089503092724,0.17536724331305753,0.1627629125535173,0.17481926083564758,98179200,0.0,0.0
0.1748192474425434,0.18687559480102298,0.1748192474425434,0.18303968012332916,128188800,0.0,0.0
0.18303965738662367,0.1841356409361878,0.1781071387459603,0.18249167501926422,63561600,0.0,0.0
0.18249176663589797,0.18303974927836203,0.17810722816141716,0.17920321226119995,38275200,0.0,0.0
0.1792031344511068,0.18687558426384498,0.1786551332317305,0.1846836358308792,74102400,0.0,0.0
0.18742358684539795,0.1885195517724433,0.18523163817645869,0.18742358684539795,43862400,0.0,0.0
0.18742352227500608,0.18961547018878433,0.1830396264474496,0.1882455050945282,71337600,0.0,0.0
0.18824555049389208,0.18961551591854411,0.17755916918791406,0.18139508366584778,105120000,0.0,0.0
0.18084717535542835,0.18084717535542835,0.17481932815308604,0.18029919266700745,88473600,0.0,0.0
0.18029917578747143,0.18742364621963437,0.17975119315035243,0.18632768094539642,54547200,0.0,0.0
0.18742356306778896,0.19783594351799094,0.18742356306778896,0.19619199633598328,119347200,0.0,0.0
0.19619207534221944,0.2000279724597931,0.19290414202446635,0.2000279724597931,62812800,0.0,0.0
0.200027945727631,0.200027945727631,0.19674003166413548,0.1978359967470169,38246400,0.0,0.0
0.1978360394505607,0.2005759715640386,0.19454812467735824,0.19646607339382172,67478400,0.0,0.0
0.19180751145652553,0.19893198064474957,0.19180751145652553,0.1978359967470169,69609600,0.0,0.0
0.19783592731855623,0.19893191083166487,0.1956439791071836,0.1970139443874359,33840000,0.0,0.0
0.19701404663009714,0.1972880473542812,0.19509609800537173,0.1956440806388855,33379200,0.0,0.0
0.19673990863419896,0.20550831996347996,0.19673990863419896,0.20112380385398865,120873600,0.0,0.0
0.20112391453836984,0.21208491921424866,0.1940000855894697,0.21208491921424866,186134400,0.0,0.0
0.2093443481928324,0.2170167993469603,0.2093443481928324,0.21208491921424866,125337600,0.0,0.0
0.21208489202821315,0.21646878909864165,0.19838393897721376,0.19947992265224457,259430400,0.0,0.0
0.20276848486705507,0.21263288401631902,0.20276848486705507,0.2082483470439911,159955200,0.0,0.0
0.20824846960787902,0.2197568417093741,0.20824846960787902,0.2186608761548996,155606400,0.0,0.0
0.21866071539990753,0.2192086977742791,0.21372883640087267,0.21756473183631897,98956800,0.0,0.0
0.21756474674825216,0.21756474674825216,0.2060564011335373,0.2060564011335373,73728000,0.0,0.0
0.20605643437597457,0.21427686803043713,0.20605643437597457,0.21208491921424866,106214400,0.0,0.0
0.21208490156159507,0.21208490156159507,0.20660439967981922,0.2082483470439911,71568000,0.0,0.0
0.20824841967077162,0.20989238642312627,0.20770043702493834,0.20961840450763702,43372800,0.0,0.0
0.2093443357770012,0.2093443357770012,0.2016718850779124,0.2027684897184372,50256000,0.0,0.0
0.20276846903226153,0.20934431441996632,0.19947991604104262,0.2060564011335373,87379200,0.0,0.0
0.2077004648514714,0.21263298665957484,0.2077004648514714,0.21044039726257324,95961600,0.0,0.0
0.21044032906835505,0.22030472978280596,0.20989234652668257,0.2159208506345749,188092800,0.0,0.0
0.21592083626043013,0.21811276628120027,0.209344350048671,0.20989233255386353,100310400,0.0,0.0
0.20989241921713436,0.21482494113507344,0.20550851973580936,0.21318097412586212,113184000,0.0,0.0
0.21318090029651005,0.21646883317624738,0.21318090029651005,0.2159208506345749,74678400,0.0,0.0
0.2159208506345749,0.2181127808012648,0.21263291775483756,0.2159208506345749,48326400,0.0,0.0
0.21592079175011555,0.21811272131903725,0.21318084215927124,0.21701675653457642,54172800,0.0,0.0
0.21701675653457642,0.21866072252611377,0.21318084215927124,0.21701675653457642,53107200,0.0,0.0
0.21701679492787604,0.2334576807168674,0.2148248461563219,0.2329096794128418,111081600,0.0,0.0
0.23290968314272062,0.23893754706473863,0.22633321583271027,0.22633321583271027,85161600,0.0,0.0
0.226333268368302,0.23290973720481653,0.22304533498771006,0.2279772162437439,88041600,0.0,0.0
0.22797722763043515,0.23071717852273108,0.22523729555299424,0.2301691770553589,37843200,0.0,0.0
0.23016917118314065,0.23619767635666247,0.22907320590606722,0.23455370962619781,34531200,0.0,0.0
0.2351015791358772,0.25373440980911255,0.2351015791358772,0.25373440980911255,110995200,0.0,0.0
0.2537345920459388,0.25592654193449205,0.24661011990664958,0.2477060854434967,153504000,0.0,0.0
